time,modulu
167.9971,371038.6
201.5966,362536.4
241.9159,354109.3
290.299,345741.1
348.3589,337415.5
418.0306,329117.6
501.6367,320834.0
601.9641,312553.0
722.3569,304264.6
866.8283,295960.7
1040.194,287634.9
1248.233,279284.0
1497.879,270907.4
1797.455,262507.9
2156.946,254090.8
2588.335,245663.7
3106.003,237235.0
3727.203,228813.6
4472.644,220407.7
5367.172,212025.7
6440.607,203676.7
7728.728,195371.4
9274.474,187122.2
11129.37,178943.0
13355.24,170847.3
16026.29,162846.0
19231.55,154944.9
23077.86,147144.2
27693.43,139438.8
33232.12,131821.8
39878.54,124289.6
47854.25,116847.0
57425.1,109510.9
68910.12,102310.9
82692.14,95286.86
99230.57,88484.17
119076.7,81947.62
142892.0,75714.9
171470.4,69811.25
205764.5,64246.37
246917.4,59014.1
296300.9,54094.98
355561.1,49460.99
426673.3,45081.6
512007.9,40929.42
614409.5,36984.05
737291.4,33233.18
884749.7,29671.82
1061700.0,26300.87
1274040.0,23126.31
1528848.0,20158.61
1834617.0,17411.59
2201540.0,14899.88
2641849.0,12635.58
3170218.0,10624.88
3804262.0,8865.998
4565114.0,7348.84
5478137.0,6056.144
6573764.0,4965.581
7888517.0,4052.217
9466221.0,3290.946
11359460.0,2658.46
13631360.0,2134.367
16357630.0,1701.411
19629160.0,1345.155
23554990.0,1053.533
28265980.0,816.4541
33919180.0,625.4225
40703020.0,473.1653
48843620.0,353.3174
58612340.0,260.227
70334810.0,188.8786
84401780.0,134.8953
101282100.0,94.57005
121538600.0,64.86801
145846300.0,43.36829
175015500.0,28.15106
210018600.0,17.6761
252022400.0,10.69449
302426800.0,6.203291
362912200.0,3.423647
435494600.0,1.77781
522593500.0,0.8552468
627112300.0,0.3736701
752534700.0,0.1446946
903041700.0,0.04819274
1083650000.0,0.01330735
1300380000.0,0.002912379
1560456000.0,0.0004786611
1872547000.0,5.544445e-05
2247057000.0,4.202285e-06
2696468000.0,1.909837e-07
3235762000.0,4.692647e-09
3882914000.0,5.50863e-11
4659497000.0,2.663962e-13
5591396000.0,4.443215e-16
6709675000.0,2.065217e-19
8051610000.0,2.071326e-23
9661932000.0,3.298067e-28
11594320000.0,5.76858e-34
13913180000.0,7.124803e-41
16695820000.0,3.656758e-49
20034980000.0,4.127788e-59
24041980000.0,4.775929e-71
28850370000.0,2.265841e-85
34620450000.0,1.468153e-102
41544540000.0,3.473237e-123
49853450000.0,6.160046e-148
59824140000.0,1.225408e-177
71788960000.0,2.797559e-213
86146760000.0,4.753653e-256
103376100000.0,2.256128e-307
124051300000.0,0.0
148861600000.0,0.0
178633900000.0,0.0
214360700000.0,0.0
257232800000.0,0.0
308679400000.0,0.0
370415300000.0,0.0
444498300000.0,0.0
533398000000.0,0.0
640077600000.0,0.0
768093100000.0,0.0
921711800000.0,0.0
1106054000000.0,0.0
1327265000000.0,0.0
1592718000000.0,0.0
1911262000000.0,0.0
2293514000000.0,0.0
2752217000000.0,0.0
3302660000000.0,0.0
3963192000000.0,0.0
4755830000000.0,0.0
5706996000000.0,0.0
6848396000000.0,0.0
8218075000000.0,0.0
9861690000000.0,0.0
11834030000000.0,0.0
14200830000000.0,0.0
