time,modulu
4565114.0,43052.65
5478137.0,39305.4
6573764.0,35788.76
7888517.0,32491.76
9466221.0,29400.41
11359460.0,26500.29
13631360.0,23778.5
16357630.0,21224.81
19629160.0,18832.46
23554990.0,16598.72
28265980.0,14524.72
33919180.0,12614.4
40703020.0,10872.35
48843620.0,9301.296
58612340.0,7900.122
70334810.0,6663.09
84401780.0,5580.466
101282100.0,4640.05
121538600.0,3828.854
145846300.0,3134.326
175015500.0,2544.851
210018600.0,2049.597
252022400.0,1638.051
302426800.0,1299.695
362912200.0,1024.111
435494600.0,801.4458
522593500.0,622.9022
627112300.0,480.9403
752534700.0,369.1472
903041700.0,281.9748
1083650000.0,214.5622
1300380000.0,162.7024
1560456000.0,122.8745
1872547000.0,92.24771
2247057000.0,68.62686
2696468000.0,50.35927
3235762000.0,36.23072
3882914000.0,25.36407
4659497000.0,17.12334
5591396000.0,11.02873
6709675000.0,6.690518
8051610000.0,3.764787
9661932000.0,1.929776
11594320000.0,0.882135
13913180000.0,0.3507231
16695820000.0,0.1177238
20034980000.0,0.03218816
24041980000.0,0.006866519
28850370000.0,0.001085142
34620450000.0,0.000119403
41544540000.0,8.494959e-06
49853450000.0,3.57701e-07
59824140000.0,8.019934e-09
71788960000.0,8.435654e-11
86146760000.0,3.576303e-13
103376100000.0,5.093753e-16
124051300000.0,1.959105e-19
148861600000.0,1.565553e-23
178633900000.0,1.897983e-28
214360700000.0,2.393622e-34
257232800000.0,1.996725e-41
308679400000.0,6.399177e-50
370415300000.0,4.105201e-60
444498300000.0,2.41096e-72
533398000000.0,5.06975e-87
640077600000.0,1.237325e-104
768093100000.0,9.069817e-126
921711800000.0,3.943061e-151
1106054000000.0,1.451429e-181
1327265000000.0,4.375375e-218
1592718000000.0,6.548327e-262
1911262000000.0,1.683776e-314
2293514000000.0,0.0
2752217000000.0,0.0
3302660000000.0,0.0
3963192000000.0,0.0
4755830000000.0,0.0
5706996000000.0,0.0
6848396000000.0,0.0
8218075000000.0,0.0
9861690000000.0,0.0
11834030000000.0,0.0
14200830000000.0,0.0
